puuid,games,contribution,volatility,win_rate
BZZNuox6jh_UU8sghUOBPj_UsXAE2hyW_EEKbwUgrln1cEP_lasPGVvV5sHSx3p2Ityto-fSa23vdA,62,0.9998681021642425,0.11081507213358144,0.43548387096774194
BZjrlsn3NZwPfuH49wB98bmfmOskdEcqINTrSVdOtF8J7ZdnMuvAwu12dbrVDA-2Mh2zC3xNzHbQdQ,32,1.010063192329626,0.12243433628761578,0.5
B_wpu2Rfpfdc6YMRGCQXkiOSj8O57joLtlmsPwJ5LhXZHXoeYpXaWOwmef1ZJMd_EuPegDfwuGC8ig,89,1.0280893317985866,0.1387189008967002,0.449438202247191
BhxUUBbYS3B5bgNIjs_0QuEfbDBOmDP6JZaOdK-4nIpQl9odnPUfC_S8jr0EJcBzl70kXEvQ5szZzw,234,1.0784153669277872,0.11699349341430644,0.6153846153846154
Bl56JSEuA_lG0t1uxnI1x--Q79YwJ5Yj6j1YcWtNdrrBsqp00dnYNJHaE5Mx2_iGAtp8WEnFmGSLaQ,364,1.0096434575773514,0.09911156920231333,0.5824175824175825
BwO3zwzzmfpuxQP3u3YEwmKIZJPwnrhYyF0k9EGUIc6Lzq9NP8MBmSkD_fa0cmeJHxL4ZgzpfvvI9g,80,1.0371581498495404,0.11862839696979835,0.45
C2F4fY1Fa98-Wz5TvglPVdGqLnmS-kCIie4x2D8fGZO6uLOs05_lZ5sXgtFLK031wA_1_s5qlw9cUg,44,0.9968315766102929,0.09821263949432837,0.4772727272727273
C3KgapaFd6IAQ1o9JFTiT732jarrBiXtYweAjyjZioq8J-7CLcdknsFYHnheRNt5jtB_xksoRKSI0w,90,1.0561796772167957,0.11254641476010983,0.5444444444444444
C6rzxtF9ePgp1fOPFxefl1aqtV-XwU5PV6Y_LjhZD4oZ1xuvWBzci-abQOYliYTuXJr22pfr2XDHiA,39,1.03198033130038,0.1025944053323034,0.48717948717948717
CE35Up2BMsG-R-nmoaKgnKKIlUxSmLlBORxmbe9ZL2-d4_3Y1lArP9PygTB6c-uZjE1Yz-fsBLe5QQ,48,0.9945430328659585,0.0940903257338092,0.5208333333333334
CGpO6szwO6Q2NuXelTC02985-9mpZpKwGh1B5IjThy2-fCpy-ZCxRBBl1Uxm2GvmwkqVSHn4M0_TZA,77,0.9754992286405303,0.08959894899576838,0.5454545454545454
CMQh_Zinw2JVOobJ47NU7BtGbsrUTNykkrvRikOPwxLNwvGd-le2MeSJhUpucur3A-z3Xr6LpLytYw,89,1.0070672358727435,0.10629524048899716,0.5056179775280899
CPlMrwmj71Oa6LOSxCupKrFWb2nafS_kf5xwwZGdMzJRyRG6GwJismSuwEFGd0y42AlDPxT2iehojA,80,1.00566315418618,0.11451429113634501,0.4875
CSqlJmAPT7AaP4iEDfmGHqE9nrFX6K2KAc8jQ5Lxju08n2lnkzumv7KcKgtJafvwgDAsWhue4CcwMA,67,0.9415303434154495,0.08170633481704029,0.43283582089552236
C_XL6a_N-x-ItbAaJCTgJuDjJiJBDL__P2SBVU4pSdKSpw4xL0uQKgW1Yai58AiPs8DGtBCHB7no_A,113,1.0123093806927044,0.11253811189162866,0.46017699115044247
CbLIEFCnZjojYJdhcd1owDZU5kwnShJWfCVDywfIK_nrJsOU19lQEAbXVw78Uu0FedQ-hVDKkYSqag,70,0.8979366743216968,0.0747483371218688,0.38571428571428573
